Order Date,Region,Category,Sales,Quantity,Profit
2014-05-30,East,Technology,464.0,5,134.56
2014-05-30,Central,Technology,719.976,3,134.9955
2014-05-30,Central,Furniture,355.455,3,-184.8366
2014-05-30,East,Office Supplies,25.584,2,8.9544
2014-05-30,East,Office Supplies,70.368,4,26.388
2014-05-31,South,Technology,659.97,3,197.991
2014-05-31,South,Technology,113.73,3,32.9817
2014-06-01,Central,Office Supplies,166.72,2,41.68
2014-06-01,East,Office Supplies,289.2,6,83.868
2014-06-01,Central,Office Supplies,47.88,6,23.94
2014-06-01,Central,Office Supplies,1503.25,5,496.0725
2014-06-01,Central,Office Supplies,25.92,4,12.4416
2014-06-01,Central,Furniture,2001.86,7,580.5394
2014-06-01,Central,Office Supplies,138.56,4,66.5088
2014-06-01,Central,Office Supplies,65.52,5,12.376
2014-06-01,South,Furniture,22.2,6,9.102
2014-06-01,South,Technology,881.93,7,229.3018
2014-06-01,East,Office Supplies,45.48,3,20.9208
2014-06-02,West,Furniture,73.32,6,21.996
2014-06-02,West,Office Supplies,59.808,3,19.4376
2014-06-02,South,Office Supplies,356.94,2,107.082
2014-06-02,South,Technology,239.97,3,67.1916
2014-06-02,South,Office Supplies,8.56,2,2.6536
2014-06-03,Central,Furniture,61.544,7,-40.0036
2014-06-03,Central,Office Supplies,132.696,3,9.9522
2014-06-03,West,Furniture,515.88,6,113.4936
2014-06-03,Central,Office Supplies,15.936,4,5.1792
2014-06-03,Central,Office Supplies,15.28,2,7.4872
2014-06-04,East,Office Supplies,16.224,2,5.8812
2014-06-04,East,Furniture,56.96,2,21.0752
2014-06-04,East,Office Supplies,15.56,4,4.0456
2014-06-04,East,Furniture,353.568,2,-44.196
2014-06-04,East,Furniture,13.96,2,6.7008
2014-06-06,South,Office Supplies,62.016,2,22.4808
2014-06-06,South,Office Supplies,1.365,1,-0.91
2014-06-06,Central,Office Supplies,24.588,3,-38.1114
2014-06-06,East,Furniture,991.764,3,-347.1174
2014-06-06,East,Office Supplies,17.14,2,4.4564
2014-06-06,Central,Office Supplies,100.24,10,33.831
2014-06-06,East,Office Supplies,13.36,2,4.9432
2014-06-06,Central,Office Supplies,13.984,2,4.7196
2014-06-06,East,Office Supplies,149.544,9,50.4711
2014-06-07,Central,Furniture,268.935,3,-209.7693
2014-06-07,Central,Office Supplies,12.462,3,-20.5623
2014-06-08,South,Furniture,170.352,3,10.647
2014-06-08,East,Office Supplies,1676.88,6,83.844
2014-06-08,West,Furniture,585.552,3,73.194
2014-06-08,East,Office Supplies,68.48,2,25.68
2014-06-09,West,Furniture,48.86,7,14.1694
2014-06-09,West,Technology,907.152,6,90.7152
2014-06-09,West,Office Supplies,114.9,5,34.47
2014-06-09,West,Furniture,1706.184,9,85.3092
2014-06-09,West,Technology,911.424,4,68.3568
2014-06-09,Central,Technology,63.984,2,10.3974
2014-06-09,West,Furniture,37.4,2,14.212
2014-06-09,Central,Technology,7.992,1,0.5994
2014-06-09,Central,Office Supplies,70.368,2,6.1572
2014-06-09,West,Office Supplies,79.14,3,36.4044
2014-06-09,West,Office Supplies,18.06,7,4.6956
2014-06-09,West,Office Supplies,7.36,2,0.1472
2014-06-09,West,Office Supplies,23.1,2,10.626
2014-06-09,West,Office Supplies,7.28,4,1.9656
2014-06-09,South,Furniture,1441.3,7,245.021
2014-06-09,West,Office Supplies,18.504,3,5.7825
2014-06-10,Central,Office Supplies,491.55,5,240.8595
2014-06-13,West,Office Supplies,14.52,3,4.7916
2014-06-14,Central,Furniture,212.94,3,57.4938
2014-06-15,Central,Office Supplies,36.544,2,11.8768
2014-06-15,Central,Furniture,99.918,2,-18.5562
2014-06-15,Central,Furniture,797.944,4,-56.996
2014-06-15,Central,Office Supplies,8.568,3,-14.5656
2014-06-16,East,Office Supplies,41.4,5,19.458
2014-06-16,East,Office Supplies,39.552,3,14.3376
2014-06-16,East,Office Supplies,35.0,4,10.5
2014-06-16,Central,Furniture,647.84,8,32.392
2014-06-17,Central,Office Supplies,62.016,2,22.4808
2014-06-17,West,Furniture,6.24,3,2.6208
2014-06-17,West,Office Supplies,17.9,5,8.95
2014-06-17,East,Technology,65.97,3,31.0059
2014-06-17,West,Office Supplies,3266.376,3,1061.5722
2014-06-18,West,Technology,139.8,5,12.2325
2014-06-20,Central,Office Supplies,15.552,3,5.4432
2014-06-20,Central,Technology,201.584,2,20.1584
2014-06-20,Central,Office Supplies,471.9,6,155.727
2014-06-20,Central,Office Supplies,11.648,2,4.0768
2014-06-20,Central,Technology,418.8,2,-97.72
2014-06-20,Central,Office Supplies,509.488,7,-127.372
2014-06-20,Central,Furniture,193.0656,4,-19.8744
2014-06-20,Central,Office Supplies,3.52,2,1.6896
2014-06-20,Central,Office Supplies,3.392,4,-5.088
2014-06-21,East,Technology,95.968,4,28.7904
2014-06-21,West,Office Supplies,11.088,7,-8.1312
2014-06-21,East,Office Supplies,9.006,2,-7.2048
2014-06-21,East,Technology,206.991,3,-172.4925
2014-06-21,East,Furniture,3.984,1,0.6474
2014-06-21,East,Office Supplies,24.896,4,8.4024
2014-06-21,West,Office Supplies,25.164,2,-16.776
2014-06-21,East,Technology,1322.93,7,357.1911
2014-06-21,East,Office Supplies,3.76,2,1.0904
2014-06-21,East,Office Supplies,44.416,2,3.8864
2014-06-21,East,Office Supplies,21.4,5,6.206
2014-06-21,South,Office Supplies,36.84,3,10.3152
2014-06-21,South,Furniture,104.01,1,14.5614
2014-06-21,East,Office Supplies,59.7,3,26.865
2014-06-21,East,Technology,1214.85,3,352.3065
2014-06-21,East,Office Supplies,19.65,3,9.039
2014-06-21,East,Technology,617.97,3,160.6722
2014-06-21,South,Technology,284.82,1,74.0532
2014-06-22,West,Office Supplies,8.226,3,-6.0324
2014-06-22,Central,Office Supplies,501.81,3,0.0
2014-06-22,Central,Office Supplies,161.94,3,9.7164
2014-06-22,East,Furniture,853.93,5,0.0
2014-06-22,East,Technology,82.782,3,-15.1767
2014-06-22,East,Furniture,170.058,3,-4.8588
2014-06-22,West,Technology,196.752,6,56.5662
2014-06-23,East,Technology,86.376,3,1.0797
2014-06-23,South,Office Supplies,20.016,9,1.7514
2014-06-23,South,Office Supplies,3.104,1,0.3492
2014-06-24,West,Furniture,4.272,2,0.9612
2014-06-25,West,Office Supplies,71.632,11,17.908
2014-06-25,West,Office Supplies,9.328,1,0.8162
2014-06-25,West,Technology,263.96,5,19.797
2014-06-25,West,Furniture,447.84,5,11.196
2014-06-27,South,Technology,223.96,4,53.7504
2014-06-27,South,Furniture,85.98,1,22.3548
2014-06-27,South,Office Supplies,306.2,5,0.0
2014-06-28,Central,Office Supplies,6.08,1,3.04
2014-06-28,East,Office Supplies,335.52,4,117.432
2014-06-28,East,Office Supplies,41.472,8,14.5152
2014-06-28,East,Office Supplies,3.168,3,-2.4288
2014-06-28,East,Furniture,1228.465,5,0.0
2014-06-28,East,Office Supplies,31.086,3,-22.7964
2014-06-29,East,Office Supplies,13.92,3,4.872
2014-06-29,East,Office Supplies,32.76,7,3.6855
2014-06-30,West,Office Supplies,32.4,5,10.368
2014-06-30,Central,Office Supplies,25.92,5,9.072
2014-06-30,South,Office Supplies,310.688,7,108.7408
2014-06-30,East,Office Supplies,6.6,3,2.904
2014-06-30,East,Office Supplies,2.688,1,0.84
2014-06-30,Central,Office Supplies,5.248,4,1.64
2014-06-30,Central,Office Supplies,21.312,6,7.1928
2014-06-30,East,Office Supplies,334.768,7,108.7996
2014-07-01,South,Office Supplies,5.184,6,-3.6288
2014-07-01,West,Office Supplies,19.92,5,6.972
2014-07-01,South,Technology,575.92,2,71.99
2014-07-02,East,Office Supplies,5.58,1,2.1762
2014-07-02,East,Technology,73.98,2,19.9746
2014-07-04,West,Office Supplies,177.536,4,62.1376
2014-07-04,West,Office Supplies,32.432,2,3.2432
2014-07-04,South,Office Supplies,21.84,3,10.92
2014-07-04,South,Office Supplies,15.6,5,7.644
2014-07-05,South,Office Supplies,4.368,3,0.3822
2014-07-05,South,Furniture,19.52,2,5.368
2014-07-05,South,Office Supplies,9.81,5,-6.867
2014-07-05,South,Furniture,213.216,3,15.9912
2014-07-05,South,Office Supplies,14.62,2,6.8714
2014-07-05,South,Technology,479.97,3,163.1898
2014-07-05,South,Office Supplies,19.44,3,9.3312
2014-07-05,Central,Office Supplies,220.776,3,-44.1552
2014-07-05,West,Office Supplies,180.96,6,67.86
2014-07-05,Central,Office Supplies,281.424,11,-35.178
2014-07-06,East,Technology,559.992,1,174.9975
2014-07-06,West,Furniture,478.48,2,47.848
2014-07-07,East,Furniture,172.186,2,-46.7362
2014-07-07,East,Furniture,69.008,2,12.0764
2014-07-08,East,Furniture,63.882,1,10.647
2014-07-08,West,Furniture,502.488,3,-87.9354
2014-07-08,West,Office Supplies,196.704,6,68.8464
2014-07-09,West,Office Supplies,41.904,6,14.1426
2014-07-09,Central,Office Supplies,14.352,3,4.485
2014-07-09,Central,Office Supplies,10.368,2,3.6288
2014-07-09,West,Office Supplies,23.92,4,4.0664
2014-07-09,West,Office Supplies,14.304,6,4.6488
2014-07-09,West,Office Supplies,32.4,5,15.552
2014-07-09,West,Office Supplies,5.56,2,2.224
2014-07-09,West,Office Supplies,2.88,1,1.4112
2014-07-09,West,Furniture,119.833,1,7.049
2014-07-11,East,Office Supplies,177.2,5,83.284
2014-07-11,Central,Office Supplies,10.368,2,3.6288
2014-07-11,Central,Technology,575.968,4,43.1976
2014-07-11,East,Office Supplies,14.4,5,7.056
2014-07-11,East,Office Supplies,18.28,5,6.398
2014-07-11,East,Office Supplies,49.12,4,23.0864
2014-07-11,East,Technology,164.85,3,47.8065
2014-07-11,East,Furniture,854.94,3,213.735
2014-07-11,East,Technology,197.97,3,57.4113
2014-07-11,East,Furniture,124.11,9,52.1262
2014-07-12,Central,Office Supplies,35.856,9,12.9978
2014-07-12,West,Office Supplies,7.712,2,2.7956
2014-07-12,Central,Office Supplies,16.032,3,5.6112
2014-07-12,Central,Office Supplies,22.288,7,3.9004
2014-07-12,Central,Office Supplies,3.488,2,0.5668
2014-07-12,West,Technology,255.936,8,28.7928
2014-07-12,West,Office Supplies,249.75,9,44.955
2014-07-12,West,Furniture,123.136,4,13.8528
2014-07-12,West,Furniture,698.352,3,-17.4588
2014-07-12,Central,Furniture,512.358,3,-14.6388
2014-07-12,West,Office Supplies,11.264,4,3.8016
2014-07-12,Central,Technology,23.84,4,3.278
2014-07-13,West,Furniture,351.216,3,4.3902
2014-07-14,East,Technology,23.988,2,-13.993
2014-07-14,East,Furniture,31.984,2,1.1994
2014-07-14,East,Office Supplies,39.48,1,11.0544
2014-07-14,West,Office Supplies,55.92,5,6.291
2014-07-14,Central,Technology,38.272,4,3.8272
2014-07-14,East,Office Supplies,41.584,2,4.6782
2014-07-14,Central,Office Supplies,29.932,7,-46.3946
2014-07-14,East,Office Supplies,17.94,3,4.485
2014-07-14,East,Technology,13.494,1,-2.249
2014-07-15,Central,Office Supplies,6.54,3,2.6814
2014-07-15,Central,Technology,2.97,3,1.3068
2014-07-18,West,Furniture,259.136,4,-25.9136
2014-07-18,East,Office Supplies,13.904,2,4.5188
2014-07-19,East,Office Supplies,3.81,1,1.8288
2014-07-19,East,Technology,359.98,2,93.5948
2014-07-19,East,Furniture,70.56,1,-4.032
2014-07-19,East,Office Supplies,20.88,2,9.6048
2014-07-19,West,Office Supplies,6.096,2,2.2098
2014-07-20,East,Office Supplies,25.984,1,-5.1968
2014-07-20,Central,Office Supplies,342.864,3,38.5722
2014-07-20,West,Office Supplies,104.85,1,50.328
2014-07-20,West,Office Supplies,8.704,2,3.1552
2014-07-20,West,Office Supplies,89.712,6,30.2778
2014-07-20,West,Office Supplies,22.83,3,10.7301
2014-07-20,Central,Furniture,16.74,5,-14.229
2014-07-20,Central,Furniture,981.372,2,-140.196
2014-07-20,West,Office Supplies,19.92,4,9.7608
2014-07-20,West,Furniture,43.02,3,15.4872
2014-07-20,West,Office Supplies,535.41,3,160.623
2014-07-20,West,Office Supplies,13.12,4,3.8048
2014-07-20,West,Office Supplies,11.96,2,5.8604
2014-07-20,West,Technology,41.94,2,15.0984
2014-07-20,East,Office Supplies,27.36,3,-21.888
2014-07-21,Central,Office Supplies,4.992,3,-12.9792
2014-07-21,Central,Furniture,657.93,5,-93.99
2014-07-21,Central,Office Supplies,87.92,5,29.673
2014-07-21,Central,Office Supplies,1.044,1,-1.827
2014-07-21,West,Furniture,801.568,2,50.098
2014-07-21,Central,Technology,35.98,2,10.0744
2014-07-21,West,Office Supplies,99.2,5,25.792
2014-07-21,West,Furniture,272.848,1,27.2848
2014-07-22,West,Office Supplies,11.52,4,3.2256
2014-07-22,East,Office Supplies,5.96,2,1.6688
2014-07-22,West,Furniture,717.72,3,71.772
2014-07-22,West,Office Supplies,236.5,10,68.585
2014-07-22,East,Technology,159.98,2,57.5928
2014-07-22,West,Office Supplies,19.68,6,6.4944
2014-07-22,Central,Office Supplies,26.632,1,1.3316
2014-07-22,West,Furniture,170.352,3,19.1646
2014-07-23,West,Office Supplies,40.7,5,11.803
2014-07-23,East,Technology,99.98,2,7.9984
2014-07-23,West,Technology,479.04,10,-29.94
2014-07-23,West,Office Supplies,9.24,1,0.924
2014-07-23,West,Technology,45.0,3,4.95
2014-07-23,West,Technology,1023.936,8,179.1888
2014-07-23,West,Office Supplies,8.16,5,-5.712
2014-07-23,West,Technology,604.752,6,60.4752
2014-07-23,West,Technology,302.376,3,37.797
2014-07-25,West,Furniture,77.92,8,34.2848
2014-07-25,West,Office Supplies,15.52,4,4.5008
2014-07-25,West,Office Supplies,8187.65,5,327.506
2014-07-25,West,Office Supplies,6.48,1,3.1752
2014-07-25,West,Office Supplies,53.72,4,15.0416
2014-07-26,South,Furniture,25.71,3,9.2556
2014-07-26,Central,Technology,431.136,9,-26.946
2014-07-26,Central,Office Supplies,2177.584,8,-3701.8928
2014-07-26,Central,Office Supplies,16.784,4,-26.8544
2014-07-26,West,Furniture,674.352,3,-109.5822
2014-07-26,West,Technology,911.984,2,113.998
2014-07-26,South,Office Supplies,162.89,13,76.5583
2014-07-26,Central,Office Supplies,123.552,3,-29.3436
2014-07-26,Central,Furniture,17.496,3,-10.0602
2014-07-26,West,Technology,170.97,3,70.0977
2014-07-26,Central,Office Supplies,8.88,5,-13.32
2014-07-26,West,Furniture,134.01,9,36.1827
2014-07-26,Central,Office Supplies,4.836,2,-12.09
2014-07-26,South,Furniture,67.88,2,18.3276
2014-07-26,West,Technology,111.93,7,34.6983
2014-07-27,East,Office Supplies,65.78,11,32.2322
2014-07-27,West,Technology,238.0,2,38.08
2014-07-27,West,Office Supplies,276.28,2,0.0
2014-07-28,South,Office Supplies,48.944,7,16.5186
2014-07-28,South,Furniture,129.888,6,12.9888
2014-07-28,South,Office Supplies,14.32,5,5.191
2014-07-30,West,Furniture,1367.84,8,259.8896
2014-08-01,West,Office Supplies,19.752,3,6.9132
2014-08-01,South,Furniture,44.128,4,12.1352
2014-08-01,South,Office Supplies,17.544,3,5.9211
2014-08-01,East,Office Supplies,5.68,2,1.917
2014-08-01,South,Office Supplies,78.304,2,29.364
2014-08-01,South,Office Supplies,62.92,1,10.2245
2014-08-02,Central,Office Supplies,838.38,2,226.3626
2014-08-02,Central,Technology,21.2,2,9.116
2014-08-02,Central,Office Supplies,26.7,5,12.549
2014-08-03,East,Office Supplies,102.3,10,26.598
2014-08-03,East,Office Supplies,21.36,2,5.7672
2014-08-03,West,Office Supplies,93.024,3,33.7212
2014-08-03,East,Office Supplies,39.96,2,18.7812
2014-08-03,West,Furniture,218.75,2,-161.875
2014-08-03,West,Office Supplies,2.6,1,0.2925
2014-08-04,East,Office Supplies,101.96,2,27.5292
2014-08-04,East,Office Supplies,259.74,13,124.6752
2014-08-04,East,Technology,255.42,9,104.7222
2014-08-04,West,Office Supplies,1089.75,3,305.13
2014-08-04,West,Office Supplies,447.84,8,219.4416
2014-08-04,West,Office Supplies,16.4,5,4.264
2014-08-04,West,Technology,399.96,5,34.9965
2014-08-04,West,Office Supplies,158.9,5,7.945
2014-08-04,West,Office Supplies,13.184,1,4.7792
2014-08-05,West,Office Supplies,45.98,2,12.8744
2014-08-05,East,Office Supplies,15.96,7,7.0224
2014-08-05,East,Furniture,1133.35,5,294.671
2014-08-05,West,Office Supplies,15.78,2,0.6312
2014-08-05,East,Technology,135.99,1,36.7173
2014-08-05,East,Office Supplies,79.47,3,22.2516
2014-08-05,Central,Furniture,489.23,2,41.934
2014-08-05,East,Office Supplies,4.56,2,2.0064
2014-08-05,West,Technology,16.36,1,1.636
2014-08-05,West,Office Supplies,20.94,3,9.8418
2014-08-05,West,Furniture,340.144,7,21.259
2014-08-05,West,Office Supplies,110.96,2,53.2608
2014-08-06,South,Technology,62.91,3,22.6476
2014-08-06,East,Technology,199.98,2,83.9916
2014-08-08,Central,Furniture,53.88,6,22.6296
2014-08-08,Central,Office Supplies,38.34,3,17.253
2014-08-08,Central,Office Supplies,167.535,3,37.23
2014-08-08,Central,Technology,549.99,1,274.995
2014-08-08,Central,Technology,299.98,2,83.9944
2014-08-08,West,Office Supplies,423.28,11,110.0528
2014-08-08,West,Technology,1199.976,3,434.9913
2014-08-08,West,Technology,445.96,5,55.745
2014-08-08,South,Furniture,155.456,4,-7.7728
2014-08-08,West,Furniture,327.76,8,91.7728
2014-08-08,West,Furniture,121.376,4,-3.0344
2014-08-08,West,Technology,95.976,3,-10.7973
2014-08-08,West,Office Supplies,76.12,2,22.0748
2014-08-09,South,Technology,178.384,2,22.298
2014-08-09,West,Technology,219.168,2,-43.8336
2014-08-09,West,Office Supplies,9.345,5,-6.5415
2014-08-09,West,Office Supplies,5.98,1,2.691
2014-08-09,West,Office Supplies,2060.744,7,643.9825
2014-08-09,West,Technology,1091.168,4,68.198
2014-08-09,West,Office Supplies,20.88,8,9.6048
2014-08-09,West,Office Supplies,4.464,3,-0.9486
2014-08-09,South,Office Supplies,15.552,3,5.4432
2014-08-11,West,Office Supplies,40.97,1,10.6522
2014-08-11,West,Office Supplies,22.96,2,10.7912
2014-08-11,West,Furniture,12.35,1,5.434
2014-08-11,East,Office Supplies,375.34,1,18.767
2014-08-12,West,Technology,806.336,8,50.396
2014-08-12,South,Office Supplies,47.96,5,4.1965
2014-08-12,South,Office Supplies,31.104,6,10.8864
2014-08-12,West,Furniture,85.44,3,31.6128
2014-08-12,South,Office Supplies,5.552,2,-1.041
2014-08-12,South,Office Supplies,2.952,1,0.9963
2014-08-12,South,Office Supplies,211.248,6,15.8436
2014-08-12,South,Office Supplies,14.04,3,6.7392
2014-08-12,South,Technology,272.61,13,98.1396
2014-08-12,South,Technology,158.928,7,41.7186
2014-08-12,East,Office Supplies,196.21,7,98.105
2014-08-15,West,Office Supplies,92.94,3,41.823
2014-08-15,South,Office Supplies,152.24,5,17.127
2014-08-15,South,Office Supplies,91.36,5,29.692
2014-08-15,West,Office Supplies,152.91,3,42.8148
2014-08-15,Central,Office Supplies,30.96,8,-52.632
2014-08-15,West,Office Supplies,46.44,3,15.093
2014-08-15,East,Office Supplies,62.94,3,30.2112
2014-08-15,West,Office Supplies,17.856,4,6.2496
2014-08-15,West,Furniture,195.136,4,-12.196
2014-08-16,East,Furniture,853.092,6,-227.4912
2014-08-17,South,Office Supplies,12.67,7,4.5612
2014-08-17,South,Office Supplies,17.96,4,8.2616
2014-08-17,South,Technology,339.96,4,122.3856
2014-08-17,South,Office Supplies,114.2,5,52.532
2014-08-17,Central,Office Supplies,15.552,3,5.4432
2014-08-19,West,Furniture,289.24,7,26.0316
2014-08-19,East,Office Supplies,76.776,4,-58.8616
2014-08-19,West,Office Supplies,69.456,2,22.5732
2014-08-19,East,Office Supplies,9.184,2,1.148
2014-08-19,South,Furniture,638.82,9,172.4814
2014-08-19,South,Office Supplies,344.91,3,10.3473
2014-08-19,East,Office Supplies,10.72,2,1.742
2014-08-20,South,Office Supplies,896.99,1,421.5853
2014-08-20,Central,Furniture,421.372,2,-6.0196
2014-08-20,South,Office Supplies,20.12,2,9.2552
2014-08-20,South,Furniture,500.24,13,145.0696
2014-08-22,East,Office Supplies,3.912,1,1.0269
2014-08-22,Central,Office Supplies,11.56,2,5.6644
2014-08-22,South,Office Supplies,7.632,3,-1.8126
2014-08-23,West,Office Supplies,6.8,1,0.51
2014-08-23,West,Furniture,4.224,3,1.2672
2014-08-23,West,Office Supplies,223.056,9,69.705
2014-08-23,West,Office Supplies,31.104,6,10.8864
2014-08-23,East,Office Supplies,45.92,4,22.5008
2014-08-23,East,Office Supplies,25.92,4,12.4416
2014-08-23,Central,Office Supplies,19.44,3,9.5256
2014-08-23,West,Office Supplies,49.568,2,17.3488
2014-08-23,West,Technology,143.64,9,10.773
2014-08-23,West,Office Supplies,15.552,3,5.4432
2014-08-24,East,Office Supplies,12.672,3,4.4352
2014-08-24,West,Office Supplies,8.288,2,2.6936
2014-08-24,East,Furniture,13.28,2,6.3744
2014-08-24,South,Office Supplies,25.5,3,6.63
2014-08-25,West,Technology,1007.944,7,75.5958
2014-08-25,West,Office Supplies,48.84,4,13.1868
2014-08-25,Central,Office Supplies,25.68,3,-39.804
2014-08-25,West,Technology,95.1,5,30.432
2014-08-25,West,Furniture,6.28,1,2.6376
2014-08-25,Central,Office Supplies,12.384,3,-19.8144
2014-08-25,East,Office Supplies,4.72,2,1.652
2014-08-25,East,Office Supplies,130.464,6,44.0316
2014-08-25,East,Office Supplies,6.528,4,-4.5696
2014-08-25,East,Office Supplies,2.862,3,-2.2896
2014-08-25,East,Office Supplies,40.096,14,14.5348
2014-08-25,East,Office Supplies,20.856,8,-16.6848
2014-08-25,East,Office Supplies,23.976,3,7.4925
2014-08-25,West,Office Supplies,25.92,4,12.4416
2014-08-26,East,Office Supplies,8.64,3,2.5056
2014-08-26,East,Office Supplies,3.38,1,1.5548
2014-08-26,West,Technology,176.8,8,22.984
2014-08-26,East,Office Supplies,17.34,3,8.4966
2014-08-26,East,Technology,149.97,3,52.4895
2014-08-26,East,Furniture,10.68,4,4.0584
2014-08-27,South,Office Supplies,13.36,2,6.4128
2014-08-27,West,Office Supplies,8.56,2,2.4824
2014-08-27,South,Technology,579.95,5,168.1855
2014-08-27,West,Office Supplies,22.72,4,7.384
2014-08-27,West,Technology,213.48,3,16.011
